Wall time,Step,Value
1544472585.0907123,63,165.22457885742188
1544472625.6349099,64,365.9685363769531
1544472666.8626618,65,49.993736267089844
1544472707.5493662,66,33.7244758605957
1544472748.0455241,67,63.147315979003906
1544472788.5366342,68,50.82681655883789
1544472828.980874,69,58.46263122558594
1544472870.192178,70,269.6825256347656
1544473181.0226498,71,68.55841827392578
1544473223.732878,72,54.21144104003906
1544473266.0786102,73,77.35982513427734
1544473306.611005,74,30.332462310791016
1544473349.290183,75,70.95612335205078
1544473390.1813302,76,29.980335235595703
1544473430.92524,77,45.95370864868164
1544473471.5424953,78,88.79179382324219
1544473512.4628956,79,167.61595153808594
1544473553.107348,80,47.08444595336914
1544473594.345085,81,40.380615234375
1544473635.0463521,82,57.89850616455078
1544473675.7101078,83,211.30303955078125
1544473716.55295,84,120.1209945678711
1544473756.9160423,85,387.3621826171875
1544473798.1754396,86,71.55775451660156
1544473838.6756194,87,591.7774658203125
1544473879.3853028,88,59.19266128540039
1544473919.9960134,89,225.09945678710938
1544473959.9438884,90,149.55453491210938
1544474001.643032,91,32.36162567138672
1544474042.3284218,92,77.19866180419922
1544474083.2547362,93,37.658958435058594
1544474123.9574862,94,22.840635299682617
1544474164.2653744,95,70.99642181396484
1544474205.453844,96,107.53092193603516
1544474246.0815349,97,19.70638084411621
1544474288.904403,98,16.0953311920166
1544474331.7204468,99,333.7993469238281
1544474372.1147397,100,234.5397186279297
1544474413.6129491,101,96.15055084228516
1544474454.4225686,102,13.652447700500488
1544474497.474782,103,127.51911163330078
1544474538.0282826,104,106.36825561523438
1544474578.4334924,105,292.39947509765625
1544474619.9671028,106,78.02235412597656
1544474660.5161338,107,9.152620315551758
1544474701.3728178,108,35.99240493774414
1544474742.23816,109,114.52981567382812
1544474782.118244,110,58.53687286376953
1544474823.813036,111,45.12386703491211
1544474864.6104884,112,280.7335205078125
1544474905.2050357,113,23.114906311035156
1544474945.7598846,114,45.65290451049805
1544474986.1603465,115,60.31306838989258
1544475027.3139777,116,29.629840850830078
1544475068.0970335,117,14.020215034484863
1544475110.9693635,118,58.02018737792969
1544475151.8412404,119,38.12235641479492
1544475192.2757423,120,105.04851531982422
1544475233.7562962,121,47.98323440551758
1544475274.3973906,122,28.922618865966797
1544475315.3175964,123,71.75638580322266
1544475356.4438393,124,57.12294006347656
1544475397.0501225,125,45.735816955566406
1544475438.3098292,126,37.27590560913086
1544475479.0192144,127,36.63718032836914
1544475519.76095,128,56.36500930786133
1544475560.3228748,129,19.005714416503906
1544475600.35504,130,100.73097229003906
1544475641.945747,131,18.298824310302734
1544475682.7442431,132,107.22602844238281
1544475723.4354596,133,37.91596603393555
1544475764.0971465,134,138.84974670410156
1544475804.3482895,135,67.44688415527344
1544475845.6524734,136,92.99445343017578
1544475886.0964856,137,26.717527389526367
1544475926.898839,138,109.58214569091797
1544475967.6246817,139,31.234838485717773
1544476008.061534,140,30.006650924682617
1544476049.3942323,141,31.173913955688477
1544476901.7546933,142,41.65131759643555
1544476945.0160515,143,16.7520694732666
1544476987.4869413,144,54.66643142700195
1544477027.8782234,145,25.924686431884766
1544477068.0578904,146,24.64118003845215
1544477109.2523565,147,37.10710906982422
1544477149.8316364,148,40.42897033691406
1544477190.3686025,149,19.315975189208984
1544477231.1353462,150,92.28820037841797
1544477271.4156885,151,40.420101165771484
1544477312.5465639,152,36.85354995727539
1544477353.0998821,153,81.97703552246094
1544477393.6049235,154,34.99772262573242
1544477434.1958015,155,25.273908615112305
1544477474.694694,156,27.267988204956055
1544477517.9863825,157,17.9731388092041
1544477561.4032464,158,32.498043060302734
1544477602.4022276,159,99.16417694091797
1544477643.1866705,160,20.566911697387695
1544477683.0891225,161,120.63410949707031
1544477724.743957,162,21.48307228088379
1544477765.5727427,163,81.94953155517578
1544477806.258696,164,34.22352600097656
1544477846.9388647,165,16.28356170654297
1544477887.6081166,166,41.335933685302734
1544477928.9081535,167,19.187416076660156
1544477969.715912,168,10.8661470413208
1544478010.783241,169,18.813993453979492
1544478051.5806105,170,60.815250396728516
1544478091.842357,171,156.31613159179688
1544478132.8848424,172,35.154972076416016
1544478173.5566442,173,20.81886863708496
1544478214.6238718,174,32.99441146850586
1544478255.4986684,175,87.94502258300781
1544478295.8053687,176,98.52220153808594
