Wall time,Step,Value
1544470040.587509,1,917.7982788085938
1544470083.3228836,2,544.7745971679688
1544470125.980302,3,589.938720703125
1544470166.0596633,4,618.244384765625
1544470207.2091682,5,710.7236328125
1544470247.50442,6,535.1506958007812
1544470287.923198,7,487.97808837890625
1544470328.45607,8,673.9842529296875
1544470368.752955,9,352.8207092285156
1544470409.995687,10,286.71099853515625
1544470452.5014834,11,301.1454772949219
1544470493.0634506,12,228.89910888671875
1544470535.6647546,13,153.28392028808594
1544470578.1463115,14,171.53125
1544470619.2751634,15,181.8564453125
1544470659.8782666,16,304.7518310546875
1544470700.597288,17,289.9176940917969
1544470741.1810048,18,169.42161560058594
1544470781.7395296,19,467.7571716308594
1544470822.392225,20,875.9876098632812
1544470863.0349164,21,360.6440124511719
1544470903.8552964,22,395.1955871582031
1544470944.443562,23,404.83935546875
1544470984.7255974,24,617.5471801757812
1544471025.9045784,25,217.3802947998047
1544471068.4479668,26,313.6936340332031
1544471109.1229687,27,390.62713623046875
1544471149.713204,28,288.22296142578125
1544471189.9499934,29,264.1805725097656
1544471231.0551038,30,70.9653091430664
1544471273.8186731,31,65.26351165771484
1544471316.7307153,32,128.49769592285156
1544471357.482188,33,215.56439208984375
1544471397.7805326,34,91.43111419677734
1544471438.926315,35,108.33023834228516
1544471479.7626808,36,95.99594116210938
1544471520.44897,37,1607.31591796875
1544471561.0901918,38,234.91552734375
1544471601.4993618,39,320.9547119140625
1544471642.2088523,40,32.95842361450195
1544471685.006207,41,166.55441284179688
1544471725.5830402,42,239.77830505371094
1544471766.4438608,43,268.0737609863281
1544471806.8540723,44,467.6789855957031
1544471848.3261707,45,206.6033172607422
1544471889.2869532,46,48.73041915893555
1544471932.146551,47,82.3954086303711
1544471973.1595669,48,155.37896728515625
1544472013.8444328,49,176.13096618652344
1544472054.8834999,50,73.40214538574219
1544472095.635863,51,316.7897033691406
1544472136.6086142,52,93.03248596191406
1544472177.3422587,53,726.8834838867188
1544472217.892572,54,132.88002014160156
1544472259.1755807,55,263.9473876953125
1544472300.0444396,56,69.14836883544922
1544472340.5266647,57,80.8356704711914
1544472381.239403,58,55.95384979248047
1544472421.855724,59,81.80243682861328
1544472462.6588404,60,64.64124298095703
1544472503.8402114,61,75.98043823242188
1544472544.4568942,62,75.20256805419922
1544472585.0907123,63,419.7310791015625
1544472625.6349099,64,141.8246612548828
1544472666.8626618,65,59.16552734375
1544472707.5493662,66,78.75875091552734
1544472748.0455241,67,117.6019287109375
1544472788.5366342,68,56.50124740600586
1544472828.980874,69,207.98348999023438
1544472870.192178,70,183.24569702148438
1544473181.0226498,71,43.288516998291016
1544473223.732878,72,81.64256286621094
1544473266.0786102,73,39.299278259277344
1544473306.611005,74,43.94453430175781
1544473349.290183,75,46.26850509643555
1544473390.1813302,76,39.17256164550781
1544473430.92524,77,92.08165740966797
1544473471.5424953,78,178.60275268554688
1544473512.4628956,79,190.61944580078125
1544473553.107348,80,56.38892364501953
1544473594.345085,81,75.05961608886719
1544473635.046896,82,144.94203186035156
1544473675.711318,83,160.01332092285156
1544473716.55295,84,528.5740356445312
1544473756.9160423,85,266.3020935058594
1544473798.1754396,86,45.98908615112305
1544473838.6756194,87,1290.2552490234375
1544473879.3853028,88,154.19810485839844
1544473919.9960134,89,506.8695983886719
1544473959.9438884,90,98.71212768554688
1544474001.643032,91,153.2993927001953
1544474042.3284218,92,60.9267692565918
1544474083.2547362,93,171.50167846679688
1544474123.9574862,94,72.16800689697266
1544474164.2653744,95,170.53553771972656
1544474205.453844,96,183.35423278808594
1544474246.0815349,97,31.320560455322266
1544474288.904403,98,52.00453186035156
1544474331.7204468,99,499.9423828125
1544474372.1147397,100,236.064208984375
1544474413.6129491,101,165.1645965576172
1544474454.4225686,102,41.11529541015625
1544474497.474782,103,124.07256317138672
1544474538.0282826,104,119.07246398925781
1544474578.4334924,105,352.7078857421875
1544474619.9671028,106,100.5804214477539
1544474660.5161338,107,39.46426773071289
1544474701.3728178,108,53.44746398925781
1544474742.23816,109,231.71324157714844
1544474782.118244,110,95.9839096069336
1544474823.813036,111,134.87542724609375
1544474864.6104884,112,536.2845458984375
1544474905.2050357,113,43.60039138793945
1544474945.7598846,114,84.12789916992188
1544474986.1603465,115,78.55699157714844
1544475027.3139777,116,48.96372985839844
1544475068.0970335,117,30.690397262573242
1544475110.9693635,118,32.98929214477539
1544475151.8412404,119,80.20779418945312
1544475192.2757423,120,77.90343475341797
1544475233.7562962,121,46.391456604003906
1544475274.3973906,122,52.230247497558594
1544475315.3175964,123,93.07120513916016
1544475356.4438393,124,187.07164001464844
1544475397.0501225,125,59.56520462036133
1544475438.3098292,126,52.79024887084961
1544475479.0192144,127,63.902610778808594
1544475519.76095,128,62.69797897338867
1544475560.3228748,129,52.95055389404297
1544475600.35504,130,86.20780181884766
1544475641.945747,131,16.26478385925293
1544475682.7442431,132,401.5569763183594
1544475723.4354596,133,32.869441986083984
1544475764.0971465,134,226.3212432861328
1544475804.3482895,135,134.9369659423828
1544475845.6524734,136,96.18948364257812
1544475886.0964856,137,31.33395767211914
1544475926.898839,138,81.47798156738281
1544475967.6246817,139,55.028953552246094
1544476008.061534,140,84.20681762695312
1544476049.3942323,141,55.33729934692383
1544476901.7546933,142,28.640966415405273
1544476945.0160515,143,36.487125396728516
1544476987.4879405,144,37.056373596191406
1544477027.8782234,145,40.909568786621094
1544477068.0578904,146,55.20810317993164
1544477109.2523565,147,57.411006927490234
1544477149.8316364,148,35.25255584716797
1544477190.3686025,149,47.67475509643555
1544477231.1353462,150,78.34199523925781
1544477271.4156885,151,31.454011917114258
1544477312.5465639,152,26.143299102783203
1544477353.0998821,153,208.3312530517578
1544477393.6049235,154,58.43680191040039
1544477434.1958015,155,26.3388671875
1544477474.694694,156,32.31590270996094
1544477517.9863825,157,24.90270233154297
1544477561.4032464,158,13.33902359008789
1544477602.4022276,159,132.8861846923828
1544477643.1866705,160,34.70538330078125
1544477683.0891225,161,27.923511505126953
1544477724.743957,162,51.53582763671875
1544477765.5727427,163,132.49264526367188
1544477806.258696,164,77.99742126464844
1544477846.9388647,165,80.18692779541016
1544477887.6081166,166,16.077659606933594
1544477928.9081535,167,33.18885803222656
1544477969.715912,168,19.202970504760742
1544478010.783241,169,40.75121307373047
1544478051.5806105,170,98.34872436523438
1544478091.842357,171,117.32958984375
1544478132.8848424,172,61.70269012451172
1544478173.5576446,173,24.345661163330078
1544478214.6238718,174,129.06028747558594
1544478255.4986684,175,168.48980712890625
1544478295.8053687,176,111.78096008300781
