Wall time,Step,Value
1544470040.587509,1,767.9440307617188
1544470083.3228836,2,480.59869384765625
1544470125.980302,3,1372.071533203125
1544470166.0596633,4,955.6600341796875
1544470207.2091682,5,605.4447021484375
1544470247.50442,6,529.64453125
1544470287.923198,7,585.5501098632812
1544470328.45607,8,780.120849609375
1544470368.752955,9,886.3656005859375
1544470409.995687,10,338.3063659667969
1544470452.5014834,11,734.0966186523438
1544470493.0634506,12,343.0390930175781
1544470535.6647546,13,134.59002685546875
1544470578.1463115,14,178.6503448486328
1544470619.2751634,15,717.6658935546875
1544470659.8782666,16,274.0424499511719
1544470700.597288,17,758.0777587890625
1544470741.1810048,18,315.6344909667969
1544470781.7395296,19,630.8854370117188
1544470822.392225,20,535.7682495117188
1544470863.0349164,21,334.4117126464844
1544470903.8552964,22,405.5875549316406
1544470944.443562,23,303.9832763671875
1544470984.7255974,24,1229.7215576171875
1544471025.9045784,25,151.2971954345703
1544471068.4479668,26,205.94032287597656
1544471109.1229687,27,425.80712890625
1544471149.713204,28,270.2131652832031
1544471189.9499934,29,402.2801818847656
1544471231.0551038,30,114.32115936279297
1544471273.8186731,31,110.11758422851562
1544471316.7307153,32,289.1322937011719
1544471357.482188,33,100.09426879882812
1544471397.7805326,34,116.0339584350586
1544471438.926315,35,252.23394775390625
1544471479.7626808,36,206.12197875976562
1544471520.44897,37,602.7313842773438
1544471561.0901918,38,81.76229095458984
1544471601.4993618,39,977.5025634765625
1544471642.2088523,40,75.82054901123047
1544471685.006207,41,184.6427764892578
1544471725.5830402,42,344.6678771972656
1544471766.4438608,43,232.13616943359375
1544471806.8540723,44,217.47605895996094
1544471848.3261707,45,276.54681396484375
1544471889.2869532,46,56.36837387084961
1544471932.146551,47,82.4114990234375
1544471973.1595669,48,420.2240905761719
1544472013.8444328,49,362.0104675292969
1544472054.8834999,50,196.87265014648438
1544472095.6368628,51,511.83367919921875
1544472136.6086142,52,117.71688842773438
1544472177.3422587,53,539.8883666992188
1544472217.892572,54,79.40343475341797
1544472259.1755807,55,106.83336639404297
1544472300.0444396,56,62.161109924316406
1544472340.5266647,57,84.44701385498047
1544472381.239403,58,37.38187026977539
1544472421.855724,59,71.29042053222656
1544472462.6588404,60,92.0916519165039
1544472503.8402114,61,142.07260131835938
1544472544.4568942,62,138.24575805664062
1544472585.0907123,63,919.033935546875
1544472625.6349099,64,442.4630126953125
1544472666.8626618,65,56.61565017700195
1544472707.5493662,66,59.64310836791992
1544472748.0455241,67,80.01773071289062
1544472788.5366342,68,39.61907958984375
1544472828.980874,69,236.62794494628906
1544472870.192178,70,1076.010009765625
1544473181.0226498,71,140.24057006835938
1544473223.732878,72,60.99168395996094
1544473266.0786102,73,3711.890380859375
1544473306.611005,74,64.71963500976562
1544473349.290183,75,76.96090698242188
1544473390.1813302,76,90.47107696533203
1544473430.92524,77,48.95313262939453
1544473471.5424953,78,114.54170227050781
1544473512.4628956,79,231.81980895996094
1544473553.107348,80,130.25167846679688
1544473594.345085,81,55.059017181396484
1544473635.046896,82,66.1303482055664
