Wall time,Step,Value
1544470040.587509,1,379.7630310058594
1544470083.3228836,2,336.6789245605469
1544470125.980302,3,556.1908569335938
1544470166.0596633,4,558.6552124023438
1544470207.2091682,5,326.08526611328125
1544470247.50442,6,296.1069030761719
1544470287.923198,7,541.6992797851562
1544470328.45607,8,723.7694091796875
1544470368.752955,9,443.3063049316406
1544470409.995687,10,199.02101135253906
1544470452.5014834,11,553.5278930664062
1544470493.0634506,12,87.03782653808594
1544470535.6647546,13,146.30577087402344
1544470578.1463115,14,95.86366271972656
1544470619.2751634,15,242.47525024414062
1544470659.8782666,16,217.38174438476562
1544470700.597288,17,412.5298767089844
1544470741.1810048,18,77.66395568847656
1544470781.7395296,19,305.0771179199219
1544470822.392225,20,646.1722412109375
1544470863.0349164,21,227.9167022705078
1544470903.8552964,22,669.9599609375
1544470944.443562,23,185.39419555664062
1544470984.7255974,24,1153.7037353515625
1544471025.9045784,25,94.88629913330078
1544471068.4479668,26,258.5039367675781
1544471109.1229687,27,323.0783386230469
1544471149.713204,28,303.8876953125
1544471189.9499934,29,369.73931884765625
1544471231.0551038,30,30.47626495361328
1544471273.8186731,31,23.704992294311523
1544471316.7307153,32,130.43624877929688
1544471357.482188,33,63.40754318237305
1544471397.7805326,34,68.58875274658203
1544471438.926315,35,121.708740234375
1544471479.7626808,36,96.85987854003906
1544471520.44897,37,633.3501586914062
1544471561.0901918,38,163.13876342773438
1544471601.4993618,39,926.7171020507812
1544471642.2088523,40,80.38016510009766
1544471685.006207,41,55.241886138916016
1544471725.5830402,42,171.56942749023438
1544471766.4438608,43,167.2419891357422
1544471806.8540723,44,410.0549011230469
1544471848.3261707,45,228.45045471191406
1544471889.2869532,46,18.740062713623047
1544471932.146551,47,81.1060791015625
1544471973.1595669,48,297.0708923339844
1544472013.8444328,49,101.78650665283203
1544472054.8834999,50,113.52320861816406
1544472095.635863,51,243.67813110351562
1544472136.6086142,52,73.40609741210938
1544472177.3422587,53,452.11444091796875
1544472217.892572,54,40.33524703979492
1544472259.1755807,55,99.89789581298828
1544472300.0444396,56,38.018741607666016
1544472340.5266647,57,31.872974395751953
1544472381.239403,58,35.17503356933594
1544472421.855724,59,35.324317932128906
1544472462.6588404,60,69.5717544555664
1544472503.8402114,61,177.16500854492188
1544472544.4568942,62,126.7562026977539
1544472585.0907123,63,246.40487670898438
1544472625.6349099,64,386.8055419921875
1544472666.8626618,65,60.849910736083984
1544472707.5493662,66,31.675037384033203
1544472748.0455241,67,60.31407928466797
1544472788.5366342,68,60.157535552978516
1544472828.980874,69,80.96028900146484
1544472870.192178,70,480.7356872558594
1544473181.0226498,71,53.88798522949219
1544473223.732878,72,50.548763275146484
1544473266.0786102,73,66.70287322998047
1544473306.611005,74,46.805606842041016
1544473349.290183,75,92.0323715209961
1544473390.1813302,76,36.16761779785156
1544473430.92524,77,68.52513885498047
1544473471.5424953,78,121.35185241699219
1544473512.4628956,79,211.88880920410156
1544473553.107348,80,28.54206657409668
1544473594.345085,81,28.17681312561035
1544473635.046896,82,82.47803497314453
1544473675.7113357,83,249.94468688964844
1544473716.55295,84,114.19660186767578
1544473756.9160423,85,441.2508544921875
1544473798.1754396,86,69.85435485839844
1544473838.6756194,87,736.0511474609375
1544473879.3853028,88,45.193397521972656
1544473919.9960134,89,171.32569885253906
1544473959.9438884,90,203.07583618164062
1544474001.643032,91,44.43982696533203
1544474042.3284218,92,80.03248596191406
1544474083.2547362,93,56.346988677978516
1544474123.9574862,94,29.23810386657715
1544474164.2653744,95,80.72550964355469
1544474205.453844,96,144.54722595214844
1544474246.0815349,97,33.953372955322266
1544474288.904403,98,18.467586517333984
1544474331.7204468,99,439.68939208984375
1544474372.1147397,100,283.2536315917969
1544474413.6129491,101,117.34825897216797
1544474454.4225686,102,23.227489471435547
1544474497.474782,103,146.70916748046875
1544474538.0282826,104,103.06055450439453
1544474578.4334924,105,423.75701904296875
1544474619.9671028,106,79.73108673095703
1544474660.5161338,107,33.391544342041016
1544474701.3728178,108,47.18778610229492
1544474742.23816,109,101.96785736083984
1544474782.118244,110,96.26847076416016
1544474823.813036,111,52.06277847290039
1544474864.6104884,112,313.4886779785156
1544474905.2050357,113,37.7659797668457
1544474945.7598846,114,76.72042846679688
1544474986.1603465,115,66.66523742675781
1544475027.3139777,116,45.46986389160156
1544475068.0970335,117,18.193384170532227
1544475110.9693635,118,80.96586608886719
1544475151.8412404,119,34.38890075683594
1544475192.2757423,120,116.57903289794922
1544475233.7562962,121,67.2231674194336
1544475274.3973906,122,36.01087951660156
1544475315.3175964,123,101.27412414550781
1544475356.4438393,124,67.92522430419922
1544475397.0501225,125,57.05699920654297
1544475438.3098292,126,46.45249938964844
1544475479.0192144,127,38.6800537109375
1544475519.76095,128,79.09263610839844
1544475560.3228748,129,18.856014251708984
1544475600.35504,130,129.7403564453125
1544475641.945747,131,24.34544563293457
1544475682.7442431,132,122.68865203857422
1544475723.4354596,133,52.572120666503906
1544475764.0971465,134,166.462890625
1544475804.3482895,135,67.63300323486328
1544475845.6524734,136,94.85440063476562
1544475886.0964856,137,36.93106460571289
1544475926.898839,138,139.47412109375
1544475967.6246817,139,29.32672691345215
1544476008.061534,140,29.143659591674805
1544476049.3942323,141,40.066829681396484
1544476901.7546933,142,52.45663070678711
1544476945.0160515,143,32.05390930175781
1544476987.4879405,144,57.18567657470703
1544477027.8782234,145,30.402700424194336
1544477068.0578904,146,37.06983947753906
1544477109.2523565,147,52.78982925415039
1544477149.8316364,148,63.598365783691406
1544477190.3686025,149,23.42117691040039
1544477231.1353462,150,103.1717758178711
1544477271.4156885,151,52.49349594116211
1544477312.5465639,152,36.26571273803711
1544477353.0998821,153,102.76985168457031
1544477393.6049235,154,40.1082878112793
1544477434.1958015,155,30.943355560302734
